record_type,venture,github_repo,t7_repository_reference,owned,starred,capabilities,criticality,action,mapping_status,sector,source
venture,FS-025-Corporate-Wellness-Program,fs-025-corporate-wellness-program,https://github.com/Worldwidebro/fs-025-corporate-wellness-program,✅,—,,,UNASSESSED,matched,fitness-sports,t7_registry
venture,LT-001-Truck-Dispatch-Company,lt-001-truck-dispatch-company,https://github.com/Worldwidebro/lt-001-truck-dispatch-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-002-Freight-Brokerage,lt-002-freight-brokerage,https://github.com/Worldwidebro/lt-002-freight-brokerage,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-003-Logistics-Dispatch-Service,lt-003-logistics-dispatch-service,https://github.com/Worldwidebro/lt-003-logistics-dispatch-service,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-004-Last-Mile-Delivery-Dispatch,lt-004-last-mile-delivery-dispatch,https://github.com/Worldwidebro/lt-004-last-mile-delivery-dispatch,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-005-Medical-Courier-Dispatch,lt-005-medical-courier-dispatch,https://github.com/Worldwidebro/lt-005-medical-courier-dispatch,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-006-Amazon,lt-006-amazon,https://github.com/Worldwidebro/lt-006-amazon,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-007-Construction-Dispatch,lt-007-construction-dispatch,https://github.com/Worldwidebro/lt-007-construction-dispatch,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-008-Towing-Dispatch,lt-008-towing-dispatch,https://github.com/Worldwidebro/lt-008-towing-dispatch,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-009-HVAC-Technician-Dispatch,lt-009-hvac-technician-dispatch,https://github.com/Worldwidebro/lt-009-hvac-technician-dispatch,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-010-Field-Service-Dispatch,lt-010-field-service-dispatch,https://github.com/Worldwidebro/lt-010-field-service-dispatch,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-011-Dispatch-Software,lt-011-dispatch-software,https://github.com/Worldwidebro/lt-011-dispatch-software,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-012-Fleet-Tracking-Platform,lt-012-fleet-tracking-platform,https://github.com/Worldwidebro/lt-012-fleet-tracking-platform,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-013-Logistics-Automation-System,lt-013-logistics-automation-system,https://github.com/Worldwidebro/lt-013-logistics-automation-system,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-014-AI-Route-Optimization,lt-014-ai-route-optimization,https://github.com/Worldwidebro/lt-014-ai-route-optimization,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-015-Driver-Management-Platform,lt-015-driver-management-platform,https://github.com/Worldwidebro/lt-015-driver-management-platform,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-016-Trucking-Company,lt-016-trucking-company,https://github.com/Worldwidebro/lt-016-trucking-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-017-Courier-Service,lt-017-courier-service,https://github.com/Worldwidebro/lt-017-courier-service,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-018-Local-Delivery-Company,lt-018-local-delivery-company,https://github.com/Worldwidebro/lt-018-local-delivery-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-019-Moving-Company,lt-019-moving-company,https://github.com/Worldwidebro/lt-019-moving-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-020-Freight-Company,lt-020-freight-company,https://github.com/Worldwidebro/lt-020-freight-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-021-Warehouse-Company,lt-021-warehouse-company,https://github.com/Worldwidebro/lt-021-warehouse-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-022-Fulfillment-Center,lt-022-fulfillment-center,https://github.com/Worldwidebro/lt-022-fulfillment-center,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-023-Storage-Business,lt-023-storage-business,https://github.com/Worldwidebro/lt-023-storage-business,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-024-Distribution-Company,lt-024-distribution-company,https://github.com/Worldwidebro/lt-024-distribution-company,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-025-Logistics-Marketplace,lt-025-logistics-marketplace,https://github.com/Worldwidebro/lt-025-logistics-marketplace,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-026-Shipping-Platform,lt-026-shipping-platform,https://github.com/Worldwidebro/lt-026-shipping-platform,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-027-Fleet-Management-SaaS,lt-027-fleet-management-saas,https://github.com/Worldwidebro/lt-027-fleet-management-saas,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-028-Freight-AI-Optimization,lt-028-freight-ai-optimization,https://github.com/Worldwidebro/lt-028-freight-ai-optimization,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-029-Supply-Chain-Analytics,lt-029-supply-chain-analytics,https://github.com/Worldwidebro/lt-029-supply-chain-analytics,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,LT-030-Cold-Chain-Logistics,lt-030-cold-chain-logistics,https://github.com/Worldwidebro/lt-030-cold-chain-logistics,✅,—,,,UNASSESSED,matched,logistics-transport,t7_registry
venture,MC-001-YouTube-Channel-Network,mc-001-youtube-channel-network,https://github.com/Worldwidebro/mc-001-youtube-channel-network,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-002-Podcast-Network,mc-002-podcast-network,https://github.com/Worldwidebro/mc-002-podcast-network,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-003-Blog-Network,mc-003-blog-network,https://github.com/Worldwidebro/mc-003-blog-network,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-004-Influencer-Agency,mc-004-influencer-agency,https://github.com/Worldwidebro/mc-004-influencer-agency,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-005-Content-Creation-Studio,mc-005-content-creation-studio,https://github.com/Worldwidebro/mc-005-content-creation-studio,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-006-Video-Production-Company,mc-006-video-production-company,https://github.com/Worldwidebro/mc-006-video-production-company,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-007-Animation-Studio,mc-007-animation-studio,https://github.com/Worldwidebro/mc-007-animation-studio,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-008-Music-Production,mc-008-music-production,https://github.com/Worldwidebro/mc-008-music-production,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-009-Stock-Photography,mc-009-stock-photography,https://github.com/Worldwidebro/mc-009-stock-photography,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-010-Stock-Video,mc-010-stock-video,https://github.com/Worldwidebro/mc-010-stock-video,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-011-Online-Magazine,mc-011-online-magazine,https://github.com/Worldwidebro/mc-011-online-magazine,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-012-News-Website,mc-012-news-website,https://github.com/Worldwidebro/mc-012-news-website,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-013-Streaming-Platform,mc-013-streaming-platform,https://github.com/Worldwidebro/mc-013-streaming-platform,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-014-Gaming-Channel,mc-014-gaming-channel,https://github.com/Worldwidebro/mc-014-gaming-channel,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-015-Esports-Team,mc-015-esports-team,https://github.com/Worldwidebro/mc-015-esports-team,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-016-Virtual-Events-Platform,mc-016-virtual-events-platform,https://github.com/Worldwidebro/mc-016-virtual-events-platform,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-017-Online-Course-Platform,mc-017-online-course-platform,https://github.com/Worldwidebro/mc-017-online-course-platform,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-018-Membership-Site,mc-018-membership-site,https://github.com/Worldwidebro/mc-018-membership-site,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-019-Digital-Download-Store,mc-019-digital-download-store,https://github.com/Worldwidebro/mc-019-digital-download-store,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,MC-020-NFT-Marketplace,mc-020-nft-marketplace,https://github.com/Worldwidebro/mc-020-nft-marketplace,✅,—,,,UNASSESSED,matched,media-content,t7_registry
venture,OPS-001,,worldwidebro/process-automation-suite,—,—,,,UNASSESSED,no_repo_t7,operations,t7_registry
venture,OPS-001-Fractional-CTO-Agency,ops-001-fractional-cto-agency,https://github.com/Worldwidebro/ops-001-fractional-cto-agency,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-002-Supply-Chain-Optimizer,ops-002-supply-chain-optimizer,https://github.com/Worldwidebro/ops-002-supply-chain-optimizer,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-003-Event-Planning-AI,ops-003-event-planning-ai,https://github.com/Worldwidebro/ops-003-event-planning-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-004-Inventory-Management-AI,ops-004-inventory-management-ai,https://github.com/Worldwidebro/ops-004-inventory-management-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-005-Project-Management-AI,ops-005-project-management-ai,https://github.com/Worldwidebro/ops-005-project-management-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-006-Document-Automation-AI,ops-006-document-automation-ai,https://github.com/Worldwidebro/ops-006-document-automation-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-007-Meeting-Assistant-AI,ops-007-meeting-assistant-ai,https://github.com/Worldwidebro/ops-007-meeting-assistant-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-008-Recruitment-AI,ops-008-recruitment-ai,https://github.com/Worldwidebro/ops-008-recruitment-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-009-Onboarding-AI,ops-009-onboarding-ai,https://github.com/Worldwidebro/ops-009-onboarding-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-010-Training-Platform-AI,ops-010-training-platform-ai,https://github.com/Worldwidebro/ops-010-training-platform-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-011-Performance-Review-AI,ops-011-performance-review-ai,https://github.com/Worldwidebro/ops-011-performance-review-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-012-IT-Support-AI,ops-012-it-support-ai,https://github.com/Worldwidebro/ops-012-it-support-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-013-Facilities-Management-AI,ops-013-facilities-management-ai,https://github.com/Worldwidebro/ops-013-facilities-management-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-014-Travel-Booking-AI,ops-014-travel-booking-ai,https://github.com/Worldwidebro/ops-014-travel-booking-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-015-Expense-Management-AI,ops-015-expense-management-ai,https://github.com/Worldwidebro/ops-015-expense-management-ai,✅,—,,,UNASSESSED,matched,operations,t7_registry
venture,OPS-016-Contract-Management-AI,,https://github.com/Worldwidebro/ops-016-contract-management-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-017-Compliance-Monitoring-AI,,https://github.com/Worldwidebro/ops-017-compliance-monitoring-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-018-Quality-Control-AI,,https://github.com/Worldwidebro/ops-018-quality-control-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-019-Asset-Management-AI,,https://github.com/Worldwidebro/ops-019-asset-management-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-020-Time-Tracking-AI,,https://github.com/Worldwidebro/ops-020-time-tracking-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-021-Document-Security-AI,,https://github.com/Worldwidebro/ops-021-document-security-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-022-Knowledge-Management-AI,,https://github.com/Worldwidebro/ops-022-knowledge-management-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-023-Meeting-Transcription-AI,,https://github.com/Worldwidebro/ops-023-meeting-transcription-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-024-Task-Automation-AI,,https://github.com/Worldwidebro/ops-024-task-automation-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-025-Resource-Allocation-AI,,https://github.com/Worldwidebro/ops-025-resource-allocation-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-026-Budget-Planning-AI,,https://github.com/Worldwidebro/ops-026-budget-planning-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-027-Cost-Optimization-AI,,https://github.com/Worldwidebro/ops-027-cost-optimization-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-028-Procurement-AI,,https://github.com/Worldwidebro/ops-028-procurement-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-029-Vendor-Management-AI,,https://github.com/Worldwidebro/ops-029-vendor-management-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-030-Contract-Negotiation-AI,,https://github.com/Worldwidebro/ops-030-contract-negotiation-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-031-Legal-Document-AI,,https://github.com/Worldwidebro/ops-031-legal-document-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-032-Compliance-Reporting-AI,,https://github.com/Worldwidebro/ops-032-compliance-reporting-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-033-Training-Content-AI,,https://github.com/Worldwidebro/ops-033-training-content-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-034-Employee-Engagement-AI,,https://github.com/Worldwidebro/ops-034-employee-engagement-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-035-Succession-Planning-AI,,https://github.com/Worldwidebro/ops-035-succession-planning-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-036-Workspace-Design-AI,,https://github.com/Worldwidebro/ops-036-workspace-design-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-037-Energy-Efficiency-AI,,https://github.com/Worldwidebro/ops-037-energy-efficiency-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-038-Security-Monitoring-AI,,https://github.com/Worldwidebro/ops-038-security-monitoring-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-039-Health-Safety-AI,,https://github.com/Worldwidebro/ops-039-health-safety-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-040-Disaster-Recovery-AI,,https://github.com/Worldwidebro/ops-040-disaster-recovery-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-041-IT-Asset-Management,,https://github.com/Worldwidebro/ops-041-it-asset-management,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-042-Cloud-Cost-Management,,https://github.com/Worldwidebro/ops-042-cloud-cost-management,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-043-Data-Governance-AI,,https://github.com/Worldwidebro/ops-043-data-governance-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-044-Network-Monitoring-AI,,https://github.com/Worldwidebro/ops-044-network-monitoring-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-045-Software-Licensing-AI,,https://github.com/Worldwidebro/ops-045-software-licensing-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-046-IT-Procurement-AI,,https://github.com/Worldwidebro/ops-046-it-procurement-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-047-System-Integration-AI,,https://github.com/Worldwidebro/ops-047-system-integration-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-048-Data-Backup-AI,,https://github.com/Worldwidebro/ops-048-data-backup-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-049-Business-Continuity-AI,,https://github.com/Worldwidebro/ops-049-business-continuity-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-050-Compliance-Audit-AI,,https://github.com/Worldwidebro/ops-050-compliance-audit-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
venture,OPS-051-Document-Collaboration-AI,,https://github.com/Worldwidebro/ops-051-document-collaboration-ai,—,—,,,UNASSESSED,t7_claim_not_in_owned_github,operations,t7_registry
